case_id,HHID,hh_g00_1,hh_g00_2,consumedYN,food_item_other,food_item,consumption_quantity,consumption_unit,consumption_unit_label,consumption_unit_oth,consumption_subunit_1,consumption_subunit_2,hh_g04a,hh_g04b,hh_g04b_label,hh_g04b_oth,hh_g04c,hh_g04c_1,hh_g05,hh_g06a,hh_g06b,hh_g06b_label,hh_g06b_oth,hh_g06c,hh_g06c_1,hh_g07a,hh_g07b,hh_g07b_label,hh_g07b_oth,hh_g07c,hh_g07c_1,food_item_code,hh_members,consumption_per_person,region
201011000026,e8b768e20a62e69256390f742bf4d4db,2,2,1,,821,4,23,23,MEDIUM BOTTLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,821,9,0.4444444444444444,2
201011000026,e8b768e20a62e69256390f742bf4d4db,2,2,1,,835,8,23,23,DROPS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,835,7,1.1428571428571428,2
201011000026,e8b768e20a62e69256390f742bf4d4db,2,2,1,,901,1.5,23,23,TABLESALT PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,901,5,0.3,2
201011000026,e8b768e20a62e69256390f742bf4d4db,2,2,1,,5021,2,23,23,TBE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5021,6,0.3333333333333333,2
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,106,8.5,70,70,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,106,2,4.25,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,114,2,23,23,TINA,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,114,10,0.2,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,115,3,27D,27,,NA,1,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,115,4,0.75,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,206,10,23,23,HEAP(SMALL),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,206,7,1.4285714285714286,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,301,5,23,23,G,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,301,1,5,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,303,6,10B,10,,2,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,303,2,3,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,312,10,23,23,20G,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,312,5,2,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,401,2,23,23,50 KG,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,401,9,0.2222222222222222,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,505,10,23,23,GRAMS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,505,9,1.1111111111111112,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,522,5,23,23,BUNCH,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,522,7,0.7142857142857143,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,601,1,23,23,SMALL BOX TEA BAGS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,601,8,0.125,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,605,6.5,10A,10,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,605,9,0.7222222222222222,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,CUSTARD APPLE,610,3.5,23,23,CUBES,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,610,9,0.3888888888888889,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,SODA,818,6.5,23,23,SMALL SACHET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,818,9,0.7222222222222222,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,820,6.5,70,70,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,820,4,1.625,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,828,6.5,10C,10,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,828,1,6.5,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,838,5,23,23,TINA HEAPED,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,838,6,0.8333333333333334,1
201011000027,5803df2410b3d3a99a45322064c688e7,2,2,1,,911,1.5,23,23,SATCHET (SMALL),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,911,4,0.375,1
201011000028,044f7b15139e65707a4aee879ee3b8c8,2,2,1,,114,9.5,23,23,HEAP (SMALL),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,114,5,1.9,2
201011000028,044f7b15139e65707a4aee879ee3b8c8,2,2,1,IRISH POTATOES,117,2,31,31,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,117,4,0.5,2
201011000028,044f7b15139e65707a4aee879ee3b8c8,2,2,1,YAMS,209,6,23,23,80G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,209,4,1.5,2
201011000028,044f7b15139e65707a4aee879ee3b8c8,2,2,1,,701,4,23,23,HEAP(SMALL),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,701,4,1,2
201011000028,044f7b15139e65707a4aee879ee3b8c8,2,2,1,,817,8.5,23,23,LARGE HEAP,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,817,8,1.0625,2
201011000028,044f7b15139e65707a4aee879ee3b8c8,2,2,1,,829,6.5,23,23,MEDIUM BASKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,829,7,0.9285714285714286,2
201011000028,044f7b15139e65707a4aee879ee3b8c8,2,2,1,,902,2,9A,9,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,902,5,0.4,2
201011000028,044f7b15139e65707a4aee879ee3b8c8,2,2,1,,912,1,27D,27,,NA,1,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,912,1,1,2
201011000028,044f7b15139e65707a4aee879ee3b8c8,2,2,1,,913,8.5,44C,44,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,913,4,2.125,2
201011000028,044f7b15139e65707a4aee879ee3b8c8,2,2,1,,5122,6.5,72,72,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5122,3,2.1666666666666665,2
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,101,4,23,23,MEDIUM BASKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,101,6,0.6666666666666666,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,115,5,31,31,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,115,6,0.8333333333333334,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,206,2,8C,8,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,206,8,0.25,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,409,6.5,23,23,10L BUCKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,409,2,3.25,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,THERERE WAMASAMBA,412,8,35,35,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,412,7,1.1428571428571428,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,507,1,23,23,80G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,507,2,0.5,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,522,10,23,23,JAR,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,522,8,1.25,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,WATER MELON,610,10,44A,44,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,610,3,3.3333333333333335,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,801,2.5,72,72,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,801,1,2.5,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,803,10,41,41,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,803,3,3.3333333333333335,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,817,1,22A,22,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,817,7,0.14285714285714285,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,820,5,8A,8,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,820,2,2.5,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,822,9,23,23,CUP,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,822,1,9,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,902,2.5,43,43,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,902,4,0.625,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,911,3,23,23,KILOGRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,911,10,0.3,3
201011000029,326377447532a9fc647f8a9e2be9ca7f,2,2,1,,5021,5.5,23,23,MEDIUM BASKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5021,2,2.75,3
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,102,3.5,33,33,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,102,8,0.4375,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,108,3,25A,25,,NA,1,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,108,2,1.5,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,110,2.5,20,20,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,110,9,0.2777777777777778,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,111,4.5,27E,27,,NA,2,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,111,8,0.5625,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,116,8,23,23,MILLILITRE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,116,10,0.8,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,312,4,55,55,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,312,9,0.4444444444444444,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,401,9,23,23,MEAL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,401,1,9,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,404,8.5,7,7,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,404,2,4.25,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,TINNED BEANS,412,2.5,25,25,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,412,7,0.35714285714285715,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,522,2,23,23,SMALL  PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,522,3,0.6666666666666666,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,605,10,23,23,LARGE HEAP,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,605,9,1.1111111111111112,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,PINEAPPLE,610,10,23,23,SCUD,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,610,1,10,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,701,2.5,23,23,TEA BAG,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,701,2,1.25,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,810,8.5,23,23,JAR,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,810,10,0.85,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,823,5,59,59,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,823,2,2.5,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,831,1,22,22,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,831,6,0.16666666666666666,1
201011000030,219f7b9f66503f049c91e6e7215dae28,2,2,1,,838,8,23,23,SMALL POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,838,6,1.3333333333333333,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,118,1.5,65,65,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,118,7,0.21428571428571427,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,307,8.5,22A,22,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,307,7,1.2142857142857142,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,311,10,9B,9,,2,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,311,8,1.25,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,403,8.5,10A,10,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,403,2,4.25,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,413,8.5,8C,8,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,413,7,1.2142857142857142,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,506,5.5,23,23,GRAMS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,506,1,5.5,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,512,6,23,23,PACKET (SMALL),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,512,3,2,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,522,9,23,23,PACKET (300G),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,522,5,1.8,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,601,5.5,23,23,JAR,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,601,1,5.5,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,607,9.5,23,23,MEDIUM POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,607,5,1.9,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,706,2,23,23,LARGE HEAP,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,706,10,0.2,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,817,2,23,23,CRATE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,817,8,0.25,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,822,8.5,25A,25,,NA,1,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,822,5,1.7,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,825,5.5,25C,25,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,825,8,0.6875,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,829,1.5,20,20,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,829,6,0.25,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,833,9,10B,10,,2,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,833,7,1.2857142857142858,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,834,6,23,23,MEALS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,834,7,0.8571428571428571,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,836,6.5,23,23,SERVING,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,836,6,1.0833333333333333,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,838,6.5,23,23,POLYTHENE BAG,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,838,6,1.0833333333333333,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,906,9,23,23,HANDFUL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,906,2,4.5,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,DRAGON  FROZY,916,6.5,23,23,10G PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,916,4,1.625,1
201011000031,68e5f7c846f8178a7a3671ba50ab9549,2,2,1,,5021,10,23,23,SA HETS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5021,8,1.25,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,115,1.5,23,23,500 GRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,115,4,0.375,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,205,4.5,27D,27,,NA,1,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,205,6,0.75,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,208,5,23,23,PAIL (MEDIUM),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,208,1,5,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,302,9,23,23,LITRE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,302,5,1.8,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,311,4,23,23,PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,311,9,0.4444444444444444,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,313,7.5,23,23,SA HETS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,313,2,3.75,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,408,9.5,4A,4,,1,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,408,1,9.5,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,410,8.5,23,23,SMALL TIN,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,410,4,2.125,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,506,2.5,23,23,70 GRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,506,9,0.2777777777777778,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,514,2.5,23,23,250 GRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,514,2,1.25,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,601,3,55,55,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,601,6,0.5,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,605,5.5,23,23,MEALS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,605,2,2.75,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,OLIVE OIL,804,9,43,43,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,804,10,0.9,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,816,6,23,23,MEDIUM BOTTLE,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,816,1,6,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,817,6,23,23,20 LITRE PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,817,5,1.2,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,826,9.5,,NA,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,826,2,4.75,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,828,3,23,23,20 LITRE PAIL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,828,4,0.75,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,901,2,23,23,LARGE POT,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,901,6,0.3333333333333333,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,904,5,4B,4,,2,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,904,4,1.25,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,905,0.5,72,72,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,905,7,0.07142857142857142,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,906,0.5,23,23,POLYTHENE BAG,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,906,6,0.08333333333333333,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,909,5,23,23,SAUCER,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,909,6,0.8333333333333334,1
201011000032,8122197bc71a560fd6c75a9066bb207e,2,2,1,,5022,9,23,23,SMALL PACKET,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,5022,7,1.2857142857142858,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,,203,1,23,23,HEAP TINA,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,203,8,0.125,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,,206,4.5,23,23,MEAL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,206,7,0.6428571428571429,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,,306,0.5,27A,27,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,306,7,0.07142857142857142,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,,501,6,23,23,BUNCH,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,501,2,3,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,,506,9.5,34,34,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,506,1,9.5,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,,514,2.5,23,23,PACKET (MEDIUM),NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,514,9,0.2777777777777778,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,SAYA PIECES,515,3.5,23,23,500 GRAM,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,515,9,0.3888888888888889,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,,701,6,23,23,300GRAMS,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,701,6,1,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,,801,4.5,23,23,HANDFUL,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,801,9,0.5,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,,816,8.5,23,23,POLYTHENE BAG,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,816,10,0.85,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,,831,10,41,41,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,831,10,1,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,,837,3.5,34,34,,NA,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,837,6,0.5833333333333334,1
201011000033,dd9a00113a994e8e26611bbb4c733694,2,2,1,,905,0.5,25C,25,,3,NA,NA,,NA,,NA,NA,NA,NA,,NA,,NA,NA,NA,,NA,,NA,NA,905,2,0.25,1
